task_id,surface,adsorbate,seed,calculator,state,E_ads_eV,E_ads_pre_relax_eV,best_seed,run_dir,started_at,finished_at
216,Pt111,glycerol,0,sevennet_omni,finished,-0.8015365600585938,-0.7277450561523438,0,/home/jcho5/goad-global-optimization/runs/Pt111_glycerol_seed0_sevennet_omni,2026-06-20T00:28:54.460678,2026-06-20T01:28:33.118941
217,Pt111,glycerol,1,sevennet_omni,finished,-0.7962265014648438,-0.7142562866210938,1,/home/jcho5/goad-global-optimization/runs/Pt111_glycerol_seed1_sevennet_omni,2026-06-20T00:29:09.591725,2026-06-20T01:29:07.107932
218,Pt111,glycerol,2,sevennet_omni,finished,-0.6461715698242188,-0.5374679565429688,2,/home/jcho5/goad-global-optimization/runs/Pt111_glycerol_seed2_sevennet_omni,2026-06-20T00:44:52.882295,2026-06-20T01:44:12.406679
219,Pt111,glycerol,3,sevennet_omni,finished,-0.7100143432617188,-0.5946273803710938,3,/home/jcho5/goad-global-optimization/runs/Pt111_glycerol_seed3_sevennet_omni,2026-06-20T00:45:21.829565,2026-06-20T01:47:17.000458
220,Pt111,glycerol,4,sevennet_omni,finished,-0.5754928588867188,-0.46831512451171875,4,/home/jcho5/goad-global-optimization/runs/Pt111_glycerol_seed4_sevennet_omni,2026-06-20T00:53:03.595311,2026-06-20T01:55:32.765715
221,Pt111,glycerol,5,sevennet_omni,finished,-0.8168258666992188,-0.6362228393554688,5,/home/jcho5/goad-global-optimization/runs/Pt111_glycerol_seed5_sevennet_omni,2026-06-20T00:53:33.280030,2026-06-20T01:55:27.038715
222,Pt110,CO2,0,sevennet_omni,finished,-0.4974079132080078,-0.4913043975830078,0,/home/jcho5/goad-global-optimization/runs/Pt110_CO2_seed0_sevennet_omni,2026-06-19T02:10:21.678353,2026-06-19T02:25:08.109360
223,Pt110,CO2,1,sevennet_omni,finished,-0.4978961944580078,-0.4922504425048828,1,/home/jcho5/goad-global-optimization/runs/Pt110_CO2_seed1_sevennet_omni,2026-06-19T02:10:21.325719,2026-06-19T02:24:04.352218
224,Pt110,CO2,2,sevennet_omni,finished,-0.4974689483642578,-0.4913654327392578,2,/home/jcho5/goad-global-optimization/runs/Pt110_CO2_seed2_sevennet_omni,2026-06-19T02:10:28.200588,2026-06-19T02:25:47.603934
225,Pt110,CO2,3,sevennet_omni,finished,-0.4931964874267578,-0.4887104034423828,3,/home/jcho5/goad-global-optimization/runs/Pt110_CO2_seed3_sevennet_omni,2026-06-19T02:10:45.528365,2026-06-19T02:26:06.910604
226,Pt110,CO2,4,sevennet_omni,finished,-0.4956378936767578,-0.4902362823486328,4,/home/jcho5/goad-global-optimization/runs/Pt110_CO2_seed4_sevennet_omni,2026-06-19T02:10:57.245465,2026-06-19T02:24:52.906157
227,Pt110,CO2,5,sevennet_omni,finished,-0.4952716827392578,-0.4889850616455078,5,/home/jcho5/goad-global-optimization/runs/Pt110_CO2_seed5_sevennet_omni,2026-06-19T02:11:43.949350,2026-06-19T02:27:10.999164
228,Pt110,ethanol,0,sevennet_omni,finished,-0.8056488037109375,-0.5838775634765625,0,/home/jcho5/goad-global-optimization/runs/Pt110_ethanol_seed0_sevennet_omni,2026-06-19T02:11:52.661513,2026-06-19T02:31:32.164773
228,Pt111,propanol,0,sevennet_omni,finished,-0.5489845275878906,-0.5180702209472656,0,/home/jcho5/goad-global-optimization/runs/Pt111_propanol_seed0_sevennet_omni,2026-06-20T00:55:03.528626,2026-06-20T01:41:36.075968
229,Pt110,ethanol,1,sevennet_omni,finished,-0.6889495849609375,-0.5910797119140625,1,/home/jcho5/goad-global-optimization/runs/Pt110_ethanol_seed1_sevennet_omni,2026-06-19T02:11:58.778538,2026-06-19T02:30:18.131085
229,Pt111,propanol,1,sevennet_omni,finished,-0.5565567016601562,-0.5084609985351562,1,/home/jcho5/goad-global-optimization/runs/Pt111_propanol_seed1_sevennet_omni,2026-06-20T00:55:13.630765,2026-06-20T01:42:32.128533
230,Pt110,ethanol,2,sevennet_omni,finished,-0.8372154235839844,-0.7671775817871094,2,/home/jcho5/goad-global-optimization/runs/Pt110_ethanol_seed2_sevennet_omni,2026-06-19T02:12:54.182400,2026-06-19T02:31:47.742380
230,Pt111,propanol,2,sevennet_omni,finished,-0.5781021118164062,-0.5376052856445312,2,/home/jcho5/goad-global-optimization/runs/Pt111_propanol_seed2_sevennet_omni,2026-06-20T00:56:56.699805,2026-06-20T01:42:59.819166
231,Pt110,ethanol,3,sevennet_omni,finished,-0.8186912536621094,-0.7048606872558594,3,/home/jcho5/goad-global-optimization/runs/Pt110_ethanol_seed3_sevennet_omni,2026-06-19T02:13:20.485897,2026-06-19T02:31:55.106985
231,Pt111,propanol,3,sevennet_omni,finished,-0.5623512268066406,-0.5330543518066406,3,/home/jcho5/goad-global-optimization/runs/Pt111_propanol_seed3_sevennet_omni,2026-06-20T00:57:51.723650,2026-06-20T01:45:39.423683
232,Pt110,ethanol,4,sevennet_omni,finished,-0.8289566040039062,-0.7149734497070312,4,/home/jcho5/goad-global-optimization/runs/Pt110_ethanol_seed4_sevennet_omni,2026-06-19T02:13:33.571102,2026-06-19T02:33:25.560444
